,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,renda,tempo_ultima_compra,automoveis_adquiridos,avalicao_cliente
6181,465183,Feminino,Sim,38,Sim,Ator/Atriz,3.0,Baixo,2.0,Cat_7,C,7162.16,17,2,9
6182,462382,Masculino,Sim,73,Sim,Advogado,1.0,Alto,2.0,Cat_6,B,3950.96,4,1,10
6183,461363,Masculino,Nao,45,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A,4631.36,2,1,2
6184,465658,Masculino,Sim,71,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C,7846.74,5,1,10
6186,466217,Masculino,Nao,27,Sim,Medico,0.0,Baixo,2.0,Cat_6,C,8144.72,24,2,10
6187,465484,Feminino,Sim,57,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B,6938.42,31,1,4
6188,462326,Feminino,Sim,42,Sim,Ator/Atriz,4.0,Medio,2.0,Cat_6,C,3787.22,12,1,9
6189,459870,Masculino,Sim,49,Nao,Executivo,11.0,Alto,4.0,Cat_6,A,14246.76,3,1,5
6190,467676,Masculino,Sim,40,Sim,Entretenimento,8.0,Baixo,2.0,Cat_6,D,6438.52,16,1,9
6191,464488,Feminino,Nao,40,Sim,Ator/Atriz,5.0,Baixo,9.0,Cat_6,C,12127.76,34,1,9
6192,466076,Masculino,Nao,19,Nao,Enfermeiro,8.0,Baixo,3.0,Cat_6,D,14879.2,35,1,8
6193,462275,Masculino,Sim,42,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,7447.08,24,1,8
6195,464417,Masculino,Sim,72,Nao,Entretenimento,2.0,Medio,2.0,Cat_6,C,6425.46,29,1,10
6196,467311,Masculino,Sim,67,Sim,Advogado,1.0,Alto,3.0,Cat_6,B,1218.94,4,1,9
6197,464034,Masculino,Sim,37,Sim,Entretenimento,3.0,Baixo,1.0,Cat_6,A,7627.52,33,1,3
6198,459886,Masculino,Sim,26,Nao,Ator/Atriz,1.0,Baixo,4.0,Cat_6,A,8278.38,24,2,10
6199,466435,Masculino,Sim,32,Nao,Executivo,1.0,Alto,5.0,Cat_6,D,7483.82,17,1,10
6200,463885,Masculino,Sim,51,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_4,A,6750.63,32,2,8
6203,460696,Masculino,Sim,73,Nao,Advogado,1.0,Baixo,1.0,Cat_6,D,5998.9,10,1,9
6204,461658,Feminino,Sim,62,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_5,C,5670.13,6,1,10
6205,467142,Masculino,Sim,40,Sim,Executivo,0.0,Baixo,4.0,Cat_6,B,20029.52,35,4,10
6206,460127,Masculino,Nao,42,Sim,Enfermeiro,8.0,Baixo,3.0,Cat_6,D,13150.59,17,1,6
6207,467542,Masculino,Nao,30,Sim,Enfermeiro,9.0,Baixo,1.0,Cat_6,D,12060.85,27,2,7
6208,462901,Feminino,Sim,46,Nao,Do Lar,9.0,Baixo,1.0,Cat_3,A,4604.51,4,1,7
6210,460867,Masculino,Sim,40,Sim,Medico,0.0,Medio,5.0,Cat_6,B,4739.64,11,1,8
6211,464438,Masculino,Sim,50,Nao,Entretenimento,0.0,Medio,3.0,Cat_6,C,7306.6,18,1,8
6212,460779,Feminino,Nao,28,Nao,Entretenimento,1.0,Baixo,2.0,Cat_3,A,4017.31,21,1,10
6213,460276,Feminino,Sim,37,Sim,Ator/Atriz,3.0,Baixo,2.0,Cat_6,C,8809.2,14,4,7
6214,466478,Feminino,Sim,51,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_3,C,1434.0,23,1,8
6216,465796,Feminino,Sim,65,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_4,C,10055.54,18,1,6
6218,465641,Feminino,Sim,47,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,9283.89,33,1,6
6219,467854,Masculino,Nao,28,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,A,6624.59,9,1,6
6220,459291,Feminino,Nao,38,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,A,6320.27,32,2,7
6221,460749,Masculino,Nao,36,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A,6142.17,22,1,10
6222,459229,Feminino,Sim,65,Sim,Advogado,0.0,Medio,4.0,Cat_6,B,8467.95,22,2,10
6223,466038,Feminino,Nao,27,Nao,Do Lar,9.0,Baixo,1.0,Cat_4,A,4484.7,22,1,10
6224,467538,Masculino,Sim,50,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B,3719.06,9,1,10
6225,459266,Masculino,Nao,26,Sim,Enfermeiro,5.0,Baixo,5.0,Cat_6,D,12097.09,11,2,8
6226,467642,Masculino,Sim,46,Sim,Ator/Atriz,2.0,Medio,4.0,Cat_2,C,2456.59,30,1,9
6227,459579,Feminino,Sim,40,Sim,Ator/Atriz,4.0,Medio,5.0,Cat_4,B,8856.66,0,1,7
6228,464143,Masculino,Nao,33,Sim,Enfermeiro,9.0,Baixo,5.0,Cat_6,D,14428.69,14,4,7
6230,466053,Feminino,Nao,25,Nao,Medico,2.0,Baixo,1.0,Cat_4,D,6992.13,27,1,10
6231,467038,Masculino,Sim,61,Sim,Advogado,1.0,Alto,2.0,Cat_6,C,2034.59,30,1,9
6232,466822,Feminino,Sim,42,Sim,Entretenimento,0.0,Medio,4.0,Cat_3,B,6114.07,26,1,9
6233,464371,Masculino,Sim,49,Sim,Ator/Atriz,1.0,Baixo,4.0,Cat_3,C,7142.96,1,1,6
6234,462788,Masculino,Sim,48,Nao,Entretenimento,1.0,Medio,3.0,Cat_3,C,7566.24,4,1,9
6235,459334,Masculino,Sim,36,Sim,Enfermeiro,3.0,Baixo,3.0,Cat_6,D,13768.09,14,2,10
6236,465236,Masculino,Sim,47,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C,5186.81,24,1,9
6237,461433,Masculino,Sim,70,Sim,Medico,1.0,Alto,3.0,Cat_6,C,5017.54,10,1,10
6238,466345,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_2,D,10099.59,4,1,9
6239,459942,Masculino,Nao,51,Sim,Ator/Atriz,5.0,Baixo,1.0,Cat_6,B,5230.79,24,1,6
6240,462739,Masculino,Sim,46,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A,6331.39,33,2,6
6241,467243,Masculino,Nao,26,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,13409.14,23,2,7
6243,460887,Masculino,Sim,47,Sim,Entretenimento,2.0,Medio,3.0,Cat_3,B,7693.57,14,2,10
6244,467950,Feminino,Nao,38,Sim,Entretenimento,0.0,Baixo,2.0,Cat_6,D,7222.25,21,1,5
6245,460407,Feminino,Nao,36,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,B,7012.4,31,1,6
6246,466565,Masculino,Sim,29,Nao,Ator/Atriz,6.0,Medio,2.0,Cat_6,B,4063.61,11,1,6
6247,461590,Masculino,Sim,41,Nao,Executivo,1.0,Alto,4.0,Cat_6,B,14017.9,36,2,10
6248,461128,Masculino,Nao,20,Nao,Enfermeiro,7.0,Baixo,3.0,Cat_6,D,11221.96,20,1,9
6249,460145,Feminino,Nao,36,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_2,B,5038.33,16,1,10
6250,462192,Feminino,Nao,23,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_4,D,10689.7,37,2,10
6252,467937,Masculino,Nao,28,Sim,Medico,0.0,Baixo,3.0,Cat_6,C,5405.17,12,2,10
6253,466648,Masculino,Sim,36,Sim,Executivo,6.0,Alto,2.0,Cat_6,C,15111.4,10,4,10
6254,460866,Masculino,Nao,28,Sim,Medico,1.0,Baixo,9.0,Cat_4,B,8365.37,37,1,9
6255,463097,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_7,C,9695.11,21,1,9
6256,466196,Feminino,Sim,78,Sim,Advogado,6.0,Baixo,1.0,Cat_4,A,4650.53,26,1,8
6257,466372,Feminino,Sim,60,Sim,Ator/Atriz,1.0,Medio,5.0,Cat_6,C,2374.79,0,1,8
6258,459367,Feminino,Nao,22,Nao,Medico,11.0,Baixo,4.0,Cat_1,D,10719.71,34,1,5
6259,463390,Feminino,Sim,50,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_3,C,6716.39,3,2,10
6260,465478,Masculino,Sim,51,Nao,Entretenimento,1.0,Baixo,3.0,Cat_6,A,5058.5,0,1,8
6262,463376,Feminino,Sim,45,Sim,Executivo,7.0,Alto,2.0,Cat_6,C,12568.49,37,1,5
6263,459536,Masculino,Sim,32,Sim,Enfermeiro,6.0,Baixo,2.0,Cat_6,D,14063.83,25,2,6
6264,466351,Feminino,Nao,22,Nao,Enfermeiro,2.0,Baixo,3.0,Cat_4,D,15585.16,10,2,10
6265,465916,Masculino,Nao,42,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,B,8777.03,18,1,4
6266,461867,Masculino,Nao,30,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_6,A,2452.29,19,1,2
6267,461236,Feminino,Nao,30,Sim,Enfermeiro,9.0,Baixo,1.0,Cat_6,D,13524.87,21,2,8
6268,461330,Masculino,Sim,60,Nao,Executivo,0.0,Alto,2.0,Cat_6,C,7921.64,34,2,7
6269,466271,Masculino,Nao,33,Nao,Entretenimento,1.0,Baixo,3.0,Cat_2,B,5831.24,28,2,4
6270,463511,Feminino,Nao,27,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_3,B,8786.77,9,2,9
6272,460278,Masculino,Sim,29,Sim,Ator/Atriz,0.0,Baixo,5.0,Cat_4,A,3934.95,16,1,10
6273,467841,Feminino,Nao,18,Nao,Enfermeiro,2.0,Baixo,5.0,Cat_6,D,11038.15,5,2,5
6274,465167,Feminino,Sim,42,Sim,Ator/Atriz,9.0,Medio,3.0,Cat_3,C,5690.7,37,2,5
6275,464161,Masculino,Sim,83,Nao,Advogado,1.0,Baixo,1.0,Cat_6,A,5347.75,29,2,4
6278,459172,Masculino,Nao,21,Nao,Enfermeiro,3.0,Baixo,3.0,Cat_2,D,13526.58,1,1,6
6279,467475,Feminino,Sim,66,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,C,8100.66,31,1,9
6280,464303,Masculino,Sim,43,Nao,Ator/Atriz,0.0,Medio,2.0,Cat_3,B,9126.81,1,1,9
6281,461308,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_6,D,11388.71,15,1,2
6282,460149,Masculino,Sim,50,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C,3848.33,37,1,9
6285,463424,Feminino,Sim,62,Sim,Ator/Atriz,5.0,Medio,5.0,Cat_6,C,4705.96,3,1,9
6286,462767,Masculino,Nao,21,Nao,Enfermeiro,2.0,Baixo,4.0,Cat_6,D,11826.38,23,3,10
6287,465736,Feminino,Nao,36,Sim,Ator/Atriz,8.0,Baixo,2.0,Cat_3,B,11143.15,21,1,10
6288,461449,Feminino,Sim,38,Sim,Ator/Atriz,5.0,Alto,3.0,Cat_4,B,11101.5,2,2,9
6291,460190,Feminino,Nao,30,Sim,Entretenimento,9.0,Baixo,3.0,Cat_6,D,7387.03,13,1,10
6292,466149,Feminino,Nao,30,Nao,Medico,3.0,Baixo,4.0,Cat_6,A,5244.08,9,2,6
6293,464214,Masculino,Nao,28,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,11799.36,10,1,5
6294,461211,Feminino,Nao,53,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,A,6671.37,22,1,7
6295,467430,Masculino,Sim,48,Sim,Ator/Atriz,4.0,Medio,2.0,Cat_6,C,6172.94,32,1,9
6296,462624,Masculino,Sim,31,Nao,Entretenimento,1.0,Baixo,6.0,Cat_4,D,7102.52,32,1,6
6297,461542,Masculino,Nao,26,Sim,Ator/Atriz,5.0,Baixo,1.0,Cat_1,B,2412.78,17,1,7
6298,465302,Feminino,Sim,57,Sim,Ator/Atriz,1.0,Alto,3.0,Cat_2,B,3455.25,17,1,6
6299,460291,Feminino,Sim,37,Sim,Ator/Atriz,6.0,Baixo,2.0,Cat_6,B,6739.33,12,2,8
6300,460742,Masculino,Nao,52,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B,4183.35,33,1,6
6301,464350,Feminino,Sim,86,Sim,Advogado,0.0,Alto,2.0,Cat_6,C,4169.02,22,1,8
6303,464353,Feminino,Nao,51,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A,6706.62,28,2,5
6304,463172,Masculino,Sim,32,Nao,Entretenimento,2.0,Baixo,2.0,Cat_3,A,5998.8,15,1,10
6305,467136,Masculino,Sim,41,Nao,Entretenimento,0.0,Medio,4.0,Cat_4,A,7486.26,2,2,3
6306,466693,Masculino,Nao,23,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_6,D,14980.64,20,2,9
6307,461727,Feminino,Nao,52,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_6,C,6835.01,37,1,8
6308,461160,Masculino,Sim,49,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_3,A,6315.82,1,1,4
6309,461360,Feminino,Sim,30,Sim,Enfermeiro,0.0,Medio,4.0,Cat_6,D,14121.36,35,3,8
6310,466900,Feminino,Sim,46,Sim,Ator/Atriz,9.0,Medio,4.0,Cat_6,C,2309.59,10,1,8
6311,467166,Feminino,Sim,25,Nao,Do Lar,8.0,Medio,2.0,Cat_6,D,4317.68,0,1,4
6312,460541,Feminino,Sim,36,Sim,Do Lar,1.0,Medio,3.0,Cat_3,D,4482.15,20,1,9
6313,466622,Feminino,Nao,47,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A,5723.55,22,1,8
6314,465971,Masculino,Sim,57,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,D,9984.07,15,2,9
6315,466909,Masculino,Sim,61,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B,9648.94,32,2,2
6316,462288,Masculino,Sim,39,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_4,C,5580.8,0,1,5
6317,464627,Masculino,Sim,37,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_3,A,4665.18,23,1,10
6318,460205,Masculino,Sim,55,Sim,Ator/Atriz,4.0,Baixo,2.0,Cat_6,B,7524.53,33,1,10
6320,463725,Masculino,Sim,46,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C,10188.06,34,1,10
6321,461694,Masculino,Nao,32,Sim,Medico,0.0,Baixo,4.0,Cat_4,D,9486.63,10,1,6
6322,465917,Masculino,Nao,36,Sim,Ator/Atriz,13.0,Baixo,1.0,Cat_6,B,5769.61,12,2,10
6323,463604,Masculino,Nao,23,Nao,Enfermeiro,2.0,Baixo,3.0,Cat_2,D,14392.33,19,2,9
6324,467473,Masculino,Nao,18,Nao,Enfermeiro,2.0,Baixo,3.0,Cat_6,D,13489.48,37,1,10
6325,465089,Masculino,Sim,71,Nao,Executivo,0.0,Alto,4.0,Cat_6,C,13157.03,7,1,6
6326,467491,Masculino,Sim,47,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C,6424.55,30,2,10
6327,461418,Masculino,Nao,45,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_6,A,5744.76,35,1,9
6329,462985,Masculino,Sim,32,Sim,Medico,9.0,Medio,3.0,Cat_6,A,7837.53,19,1,10
6330,465921,Feminino,Nao,25,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,B,14315.73,19,2,5
6331,459672,Masculino,Sim,47,Nao,Ator/Atriz,3.0,Medio,3.0,Cat_6,C,2755.01,35,1,10
6332,465815,Masculino,Sim,41,Nao,Medico,0.0,Medio,2.0,Cat_4,A,9395.63,3,2,9
6333,459379,Feminino,Nao,19,Nao,Enfermeiro,3.0,Baixo,3.0,Cat_6,D,14979.9,10,2,7
6335,466583,Feminino,Sim,38,Sim,Medico,0.0,Medio,2.0,Cat_6,A,9991.7,14,2,9
6336,467951,Masculino,Nao,31,Sim,Entretenimento,1.0,Baixo,3.0,Cat_6,A,4415.71,18,1,10
6337,461742,Masculino,Sim,87,Sim,Executivo,1.0,Alto,2.0,Cat_6,C,9688.56,5,2,9
6338,466321,Masculino,Sim,41,Sim,Entretenimento,2.0,Baixo,2.0,Cat_4,C,6714.39,14,2,7
6339,464102,Feminino,Sim,63,Sim,Ator/Atriz,7.0,Medio,3.0,Cat_6,C,3404.82,30,1,7
6340,467657,Masculino,Nao,23,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_3,D,13377.18,25,1,7
6341,467203,Feminino,Sim,36,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,C,6544.73,9,1,10
6342,460329,Masculino,Nao,45,Sim,Entretenimento,6.0,Baixo,2.0,Cat_6,A,6609.96,10,2,4
6343,465926,Masculino,Sim,26,Sim,Enfermeiro,6.0,Baixo,2.0,Cat_6,D,13547.73,1,2,6
6344,467635,Feminino,Nao,41,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B,2782.74,33,1,10
6345,461127,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,D,10496.17,17,2,8
6346,462486,Masculino,Sim,51,Sim,Executivo,1.0,Medio,5.0,Cat_6,C,4581.14,37,1,5
6347,463011,Feminino,Sim,81,Sim,Do Lar,0.0,Alto,2.0,Cat_6,B,4292.75,2,1,6
6349,462725,Masculino,Sim,77,Sim,Advogado,0.0,Alto,2.0,Cat_6,B,5565.14,25,1,4
6350,465325,Feminino,Sim,50,Sim,Ator/Atriz,4.0,Baixo,2.0,Cat_6,B,11348.77,5,1,9
6351,464699,Masculino,Nao,29,Nao,Medico,1.0,Baixo,5.0,Cat_4,D,10522.37,15,1,10
6352,465270,Feminino,Sim,43,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C,6133.55,11,1,2
6354,460162,Feminino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_2,D,12232.43,32,4,6
6355,466244,Feminino,Nao,30,Nao,Enfermeiro,3.0,Baixo,3.0,Cat_4,B,10846.29,31,1,7
6357,459156,Feminino,Sim,81,Sim,Advogado,1.0,Alto,2.0,Cat_6,A,3306.72,25,1,9
6358,463944,Masculino,Nao,29,Nao,Ator/Atriz,0.0,Baixo,5.0,Cat_4,A,7185.28,32,2,6
6359,466888,Masculino,Sim,50,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A,7841.33,23,1,9
6360,461430,Masculino,Sim,57,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_3,C,6627.76,21,2,10
6361,464489,Masculino,Sim,45,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,C,9485.71,21,1,7
6363,459953,Masculino,Sim,53,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,B,4787.84,2,1,2
6364,465318,Masculino,Nao,21,Nao,Medico,6.0,Baixo,6.0,Cat_7,C,9464.6,6,1,9
6365,461959,Feminino,Sim,62,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C,3988.8,21,1,10
6366,467237,Masculino,Sim,82,Sim,Advogado,0.0,Alto,2.0,Cat_6,D,3315.35,29,1,4
6368,463433,Feminino,Sim,50,Sim,Medico,0.0,Baixo,3.0,Cat_6,C,9610.9,20,1,9
6369,465724,Masculino,Nao,35,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_3,A,4506.05,21,1,5
6370,466904,Masculino,Sim,55,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,12171.18,20,1,7
6371,462463,Masculino,Sim,61,Nao,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,3066.12,17,1,8
6372,461515,Masculino,Sim,26,Nao,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A,4420.51,29,1,9
6373,464192,Feminino,Sim,61,Nao,Advogado,0.0,Alto,3.0,Cat_6,D,7248.56,25,1,4
6374,467904,Feminino,Nao,25,Sim,Ator/Atriz,13.0,Baixo,1.0,Cat_6,A,6779.81,6,2,10
6375,460921,Masculino,Sim,45,Nao,Executivo,1.0,Alto,3.0,Cat_6,C,4651.6,4,1,3
6376,464842,Masculino,Nao,35,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_4,A,4970.47,35,1,10
6377,467733,Masculino,Sim,62,Nao,Executivo,9.0,Alto,3.0,Cat_6,B,13553.01,25,3,8
6378,460142,Feminino,Sim,53,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,B,4956.22,14,1,6
6379,461504,Feminino,Sim,49,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,B,6939.14,29,2,5
6380,460174,Feminino,Nao,43,Sim,Ator/Atriz,8.0,Baixo,4.0,Cat_6,C,8973.56,28,1,9
6381,461965,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_6,D,11204.59,19,4,5
6383,462821,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_1,D,15016.13,0,1,9
6384,463787,Feminino,Sim,43,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_5,C,7265.18,28,1,8
6385,460203,Feminino,Sim,36,Sim,Entretenimento,8.0,Baixo,1.0,Cat_6,A,7629.31,18,2,7
6386,460104,Masculino,Nao,53,Sim,Entretenimento,1.0,Baixo,3.0,Cat_4,A,6133.19,6,1,4
6387,465434,Feminino,Nao,26,Sim,Enfermeiro,1.0,Baixo,7.0,Cat_2,B,14196.06,27,4,10
6388,461259,Masculino,Nao,59,Sim,Entretenimento,0.0,Baixo,1.0,Cat_4,A,6486.0,36,2,4
6389,465797,Masculino,Sim,36,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_2,C,7680.8,1,1,5
6390,466373,Masculino,Sim,63,Sim,Executivo,1.0,Alto,1.0,Cat_6,B,15486.9,14,1,10
6392,462329,Masculino,Sim,42,Nao,Executivo,2.0,Alto,4.0,Cat_6,C,3904.97,5,1,10
6393,463508,Feminino,Sim,31,Nao,Ator/Atriz,0.0,Baixo,3.0,Cat_6,A,3725.04,21,1,10
6394,462062,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_7,D,10581.3,21,2,10
6395,466150,Masculino,Sim,51,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B,8839.34,3,1,5
6396,466220,Masculino,Nao,42,Sim,Medico,8.0,Baixo,1.0,Cat_2,B,9250.35,7,1,9
6397,464648,Masculino,Sim,28,Nao,Executivo,0.0,Alto,4.0,Cat_4,A,6868.32,33,1,8
6398,464167,Masculino,Sim,53,Sim,Executivo,4.0,Alto,3.0,Cat_6,C,6012.8,33,1,10
6399,465012,Masculino,Sim,62,Nao,Executivo,0.0,Alto,4.0,Cat_6,B,13985.72,5,3,10
6400,464584,Feminino,Nao,27,Sim,Enfermeiro,9.0,Baixo,1.0,Cat_6,D,12560.97,24,1,7
6401,463258,Feminino,Sim,53,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,A,5797.24,20,2,9
6402,467765,Masculino,Sim,28,Nao,Entretenimento,9.0,Alto,4.0,Cat_6,D,6247.05,0,2,6
6403,463687,Feminino,Nao,31,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_2,D,12350.37,3,1,10
6404,461477,Feminino,Nao,31,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_2,C,13129.34,24,1,5
6405,465017,Masculino,Sim,52,Sim,Executivo,1.0,Alto,4.0,Cat_6,C,3160.37,19,1,10
6406,462430,Masculino,Sim,42,Sim,Executivo,1.0,Alto,3.0,Cat_6,C,13914.99,15,3,4
6407,462897,Masculino,Nao,33,Sim,Enfermeiro,3.0,Baixo,2.0,Cat_2,D,15006.2,2,3,5
6408,466136,Feminino,Nao,19,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A,9191.41,31,2,10
6409,466989,Feminino,Sim,40,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_2,B,1894.6,19,1,9
6410,462428,Masculino,Sim,67,Sim,Entretenimento,2.0,Medio,3.0,Cat_6,C,5635.11,36,1,3
6411,462446,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,13293.67,11,2,7
6412,467254,Feminino,Sim,45,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,B,10517.43,10,4,9
6413,464077,Feminino,Sim,60,Sim,Ator/Atriz,4.0,Alto,2.0,Cat_6,C,3200.75,3,1,7
6414,465808,Masculino,Sim,41,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_3,D,5489.19,1,1,10
6415,464660,Masculino,Nao,29,Sim,Entretenimento,0.0,Baixo,5.0,Cat_4,C,5511.8,13,1,8
6416,465430,Masculino,Nao,28,Nao,Enfermeiro,4.0,Baixo,5.0,Cat_7,C,14557.6,5,1,3
6417,460493,Masculino,Nao,42,Sim,Entretenimento,2.0,Baixo,1.0,Cat_3,B,5185.29,29,2,8
6418,459170,Feminino,Nao,36,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B,8096.99,7,1,9
6419,461219,Feminino,Nao,28,Sim,Enfermeiro,8.0,Baixo,3.0,Cat_6,D,14903.01,12,3,5
6420,467054,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,12172.36,8,1,6
6421,465107,Masculino,Sim,81,Nao,Executivo,0.0,Baixo,1.0,Cat_6,D,10259.3,4,4,8
6422,459274,Feminino,Sim,82,Sim,Advogado,0.0,Alto,2.0,Cat_6,B,3729.43,20,1,10
6423,459540,Feminino,Sim,70,Sim,Advogado,0.0,Baixo,1.0,Cat_6,B,10228.89,30,1,3
6424,467536,Masculino,Sim,82,Nao,Executivo,1.0,Baixo,1.0,Cat_6,D,14297.06,14,1,9
6425,461611,Feminino,Sim,38,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,C,7736.53,11,1,8
6427,466638,Feminino,Nao,42,Sim,Ator/Atriz,8.0,Baixo,2.0,Cat_6,B,6911.3,2,2,10
6431,466943,Masculino,Nao,53,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B,9502.32,16,1,10
6432,465988,Feminino,Sim,58,Sim,Do Lar,0.0,Alto,2.0,Cat_5,B,4377.29,18,1,8
6433,462503,Masculino,Sim,52,Sim,Executivo,0.0,Alto,4.0,Cat_6,C,5578.41,7,1,10
6434,461215,Feminino,Nao,36,Sim,Ator/Atriz,13.0,Baixo,1.0,Cat_6,D,4836.98,31,1,7
6435,460608,Masculino,Nao,19,Nao,Enfermeiro,6.0,Baixo,8.0,Cat_7,D,15285.14,35,1,8
6436,461698,Feminino,Sim,67,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,C,2686.93,16,1,4
6437,465911,Feminino,Nao,28,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A,5929.95,19,1,8
6438,462315,Masculino,Sim,65,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,B,8231.48,4,2,9
6439,461563,Feminino,Sim,60,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C,2589.36,14,1,6
6440,465007,Masculino,Sim,74,Sim,Advogado,1.0,Baixo,1.0,Cat_6,D,1208.56,5,1,7
6442,461480,Feminino,Sim,63,Sim,Ator/Atriz,1.0,Alto,3.0,Cat_6,C,10482.37,36,1,9
6443,460486,Feminino,Nao,18,Nao,Enfermeiro,12.0,Baixo,3.0,Cat_3,D,12919.83,19,1,8
6444,459994,Masculino,Nao,25,Nao,Entretenimento,0.0,Baixo,3.0,Cat_6,A,6786.18,22,1,10
6446,461280,Masculino,Nao,20,Nao,Enfermeiro,7.0,Baixo,4.0,Cat_2,D,12011.67,34,1,9
