NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_COR_RACA,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,Q006
210061568072,2,M,1,0,1.0,0,Nova Iguaçu,487.4,558.6,586.4,631.3,820.0,5,P
210061326601,2,F,2,0,1.0,0,São João de Meriti,502.9,520.6,435.1,566.7,780.0,5,D
210062013308,2,F,1,0,1.0,0,Duque de Caxias,556.2,455.6,566.9,591.9,720.0,3,B
210061949536,2,F,1,0,1.0,0,Duque de Caxias,465.3,516.5,473.3,512.5,860.0,3,H
210061239798,2,F,3,0,1.0,0,Duque de Caxias,553.2,499.9,469.6,625.3,680.0,3,E
210061858086,4,F,1,0,1.0,0,Nilópolis,518.5,538.7,542.9,485.9,600.0,5,B
210060892922,2,M,1,0,1.0,0,Belford Roxo,423.7,443.8,456.3,492.5,640.0,4,G
210061946528,3,M,1,0,1.0,0,Nilópolis,596.9,600.7,598.8,728.7,840.0,4,G
210061584644,3,M,1,0,1.0,0,Niterói,557.2,492.6,566.3,560.5,620.0,4,G
210061683475,3,M,3,0,1.0,0,Duque de Caxias,427.7,314.8,576.4,333.3,600.0,3,C
210061768447,2,M,3,0,1.0,0,Duque de Caxias,466.0,482.8,490.2,548.8,540.0,3,D
210060947112,4,M,1,0,1.0,0,Niterói,531.9,461.1,492.3,540.8,560.0,5,N
210061141152,2,M,3,0,1.0,0,Duque de Caxias,546.3,548.0,531.5,595.3,600.0,2,B
210061649826,3,F,1,0,1.0,0,São João de Meriti,459.6,471.9,493.1,424.1,580.0,3,B
210062049659,1,F,1,0,1.0,0,Nova Iguaçu,558.8,434.9,623.6,700.0,880.0,6,I
210061748702,3,M,1,0,1.0,0,Niterói,672.3,627.0,595.3,648.1,900.0,4,E
210061641827,2,M,1,0,1.0,0,Niterói,477.0,601.6,589.3,687.5,840.0,4,N
210061986026,3,F,3,0,1.0,0,Nova Iguaçu,512.4,513.2,549.8,439.8,400.0,3,C
210061920700,2,F,1,0,1.0,0,Nova Iguaçu,489.8,462.9,567.3,572.4,920.0,4,J
210062045745,5,M,1,0,1.0,0,Niterói,498.0,451.1,563.0,635.4,540.0,5,C
210062026488,2,M,3,0,1.0,0,Nilópolis,471.3,447.8,494.2,664.2,680.0,3,C
210061629217,3,M,3,0,1.0,0,Maricá,549.8,544.5,501.2,675.5,360.0,4,G
210061875958,3,M,3,0,1.0,0,Niterói,413.9,513.0,454.8,677.1,360.0,6,Q
210062021060,3,M,1,0,1.0,0,Niterói,539.0,581.9,551.3,687.0,920.0,2,G
210060804389,2,M,1,0,1.0,0,Nova Iguaçu,503.3,586.8,562.8,508.2,660.0,6,H
210061667736,2,F,3,0,1.0,0,Niterói,641.0,642.9,654.5,779.0,920.0,5,K
210061533811,2,F,1,0,1.0,0,Niterói,640.9,626.8,597.0,641.4,900.0,3,H
210061545815,3,M,3,0,1.0,0,Nova Iguaçu,440.1,511.7,451.0,624.0,380.0,6,G
210058888331,3,M,1,0,1.0,0,Duque de Caxias,505.0,592.8,575.5,520.2,600.0,5,C
210061670952,2,F,3,0,1.0,0,Duque de Caxias,468.2,613.0,580.5,563.9,820.0,3,E
210060254673,3,F,2,0,1.0,0,Belford Roxo,458.5,587.0,552.7,432.8,540.0,3,G
210061268416,2,F,1,0,1.0,0,Niterói,574.1,479.5,500.2,464.9,620.0,5,O
210062047696,5,F,3,0,1.0,0,Duque de Caxias,643.5,560.4,558.3,666.2,840.0,5,G
210061698492,2,F,1,0,1.0,0,Niterói,522.4,560.5,587.6,618.4,720.0,4,Q
210062051792,2,M,3,0,1.0,0,Belford Roxo,544.9,591.3,599.2,678.4,820.0,3,D
210061780826,3,F,1,0,1.0,0,Nilópolis,476.5,472.9,468.2,443.6,500.0,3,I
210061042918,2,M,3,0,1.0,0,Nova Iguaçu,560.3,587.5,600.7,511.0,540.0,3,D
210061042930,3,M,2,0,1.0,0,Nilópolis,398.8,455.8,497.4,531.0,560.0,3,C
210059701673,2,F,1,0,1.0,0,Niterói,527.6,577.3,650.4,677.0,920.0,4,P
210061982387,3,F,1,0,1.0,0,Duque de Caxias,588.2,671.8,586.1,703.7,840.0,5,B
210058980961,2,F,1,0,1.0,0,Nova Iguaçu,480.6,552.8,561.3,639.7,820.0,4,M
210061540172,2,F,3,0,1.0,0,Niterói,652.4,623.3,651.7,748.9,820.0,4,J
210061995152,3,M,3,0,1.0,0,Maricá,551.7,569.2,520.7,586.6,820.0,3,C
210062036556,2,F,1,0,1.0,0,Nova Iguaçu,490.3,533.0,591.8,698.4,580.0,3,E
210061295649,3,M,3,0,1.0,0,Nova Iguaçu,431.6,371.9,350.7,484.7,360.0,3,B
210060914089,2,F,1,0,1.0,0,São João de Meriti,608.4,590.4,607.8,730.0,860.0,4,G
210061869320,4,M,3,0,1.0,0,Duque de Caxias,638.9,621.8,501.6,643.2,920.0,3,E
210061780835,2,M,1,0,1.0,0,Niterói,550.5,585.1,554.8,806.9,900.0,4,L
210061824088,2,F,1,0,1.0,0,Niterói,603.2,592.1,606.7,643.2,880.0,3,P
210061421100,2,M,2,0,1.0,0,Duque de Caxias,587.2,673.3,612.1,665.0,920.0,3,E
210061723674,3,F,1,0,1.0,0,Maricá,526.5,560.7,565.2,522.0,640.0,6,C
210060945029,2,M,3,0,1.0,0,São João de Meriti,591.8,531.7,571.1,755.8,760.0,4,J
210059572999,2,F,3,0,1.0,0,Duque de Caxias,555.9,568.2,582.4,541.9,920.0,3,H
210061430621,3,M,0,0,1.0,0,Niterói,656.8,655.0,563.9,691.3,880.0,2,N
210060054029,2,M,1,0,1.0,0,Nova Iguaçu,425.6,433.9,510.0,409.7,320.0,4,G
210061795712,3,M,3,0,1.0,0,São João de Meriti,647.3,677.2,650.2,764.7,580.0,4,D
210061806704,2,M,3,0,1.0,0,Nilópolis,621.2,671.8,621.3,673.8,780.0,4,C
210061451927,3,F,1,0,1.0,0,Maricá,489.1,529.6,599.4,506.5,360.0,3,C
210061655242,3,F,2,0,1.0,0,Nova Iguaçu,533.0,469.2,498.1,400.9,600.0,2,B
210061655236,3,F,1,0,1.0,0,São João de Meriti,542.8,613.8,565.3,604.5,560.0,4,P
210061987148,3,M,1,0,1.0,0,São João de Meriti,720.0,616.2,610.9,701.4,920.0,3,M
210061964136,2,M,3,0,1.0,0,Duque de Caxias,492.2,519.4,525.2,572.3,560.0,3,F
210060229156,3,M,1,0,1.0,0,Nova Iguaçu,476.7,534.0,494.1,510.0,540.0,3,I
210059001697,2,F,1,0,1.0,0,Niterói,617.0,542.8,577.8,633.2,820.0,3,H
210061139671,3,F,1,0,1.0,0,Nova Iguaçu,469.0,495.8,517.8,424.7,640.0,4,G
210058873487,3,F,1,0,1.0,0,Duque de Caxias,428.4,434.3,497.9,424.4,300.0,3,E
210061816101,2,F,3,0,1.0,0,Nova Iguaçu,457.8,550.9,559.0,468.8,680.0,2,A
210060981601,3,M,1,0,1.0,0,Niterói,537.3,598.6,498.6,536.1,400.0,3,G
210062049510,2,M,3,0,1.0,0,Nova Iguaçu,547.3,489.6,515.3,604.3,480.0,4,C
210061495508,3,M,3,0,1.0,0,São João de Meriti,540.1,525.2,533.2,615.9,860.0,3,G
210059055825,2,F,1,0,1.0,0,São João de Meriti,476.8,528.7,540.1,601.4,700.0,6,H
210059055814,2,F,3,0,1.0,0,Belford Roxo,471.8,470.0,532.8,445.0,920.0,4,F
210061432840,3,M,3,0,1.0,0,Belford Roxo,451.1,520.3,536.5,478.8,320.0,4,H
210061494082,2,F,1,0,1.0,0,Nova Iguaçu,404.0,489.4,494.4,488.9,840.0,4,H
210062024117,2,F,1,0,1.0,0,Nilópolis,349.3,462.6,442.6,587.6,500.0,3,E
210061971383,4,M,3,0,1.0,0,Nova Iguaçu,503.8,357.0,437.5,390.9,440.0,4,C
210058914155,2,F,3,0,1.0,0,São João de Meriti,480.6,579.9,579.7,661.3,860.0,4,G
210061827187,2,M,1,0,1.0,0,Niterói,536.5,579.7,513.0,573.2,620.0,3,H
210062042586,2,F,3,0,1.0,0,Nova Iguaçu,557.8,613.2,599.4,519.1,840.0,4,O
210061230123,2,M,3,0,1.0,0,Duque de Caxias,552.8,477.2,514.3,532.5,340.0,3,C
210059014035,3,F,3,0,1.0,0,Duque de Caxias,531.1,606.2,540.6,599.2,880.0,4,K
210061376611,2,F,1,0,1.0,0,Duque de Caxias,459.4,591.4,547.5,470.6,640.0,3,F
210061448378,2,F,3,0,1.0,0,São João de Meriti,600.7,626.2,637.3,656.3,600.0,3,C
210061863402,4,F,1,0,1.0,0,Duque de Caxias,533.5,607.6,585.7,704.8,900.0,4,E
210061738717,2,F,2,0,1.0,0,Duque de Caxias,472.5,532.0,512.9,655.7,700.0,3,F
210062015187,3,F,1,0,1.0,0,Duque de Caxias,339.8,518.7,532.8,503.8,780.0,4,G
210061096866,2,M,3,0,1.0,0,São João de Meriti,499.1,486.1,453.2,468.1,600.0,5,B
210061285934,4,F,2,0,1.0,0,Nilópolis,559.5,557.2,556.0,483.1,620.0,3,C
210062026518,2,M,1,0,1.0,0,Duque de Caxias,567.8,644.6,595.0,813.1,840.0,3,G
210061561513,3,F,1,0,1.0,0,Belford Roxo,443.5,414.2,429.6,519.4,900.0,4,B
210062036661,3,M,1,0,1.0,0,Niterói,600.9,576.5,602.7,693.0,900.0,4,O
210061692070,3,M,1,0,1.0,0,Niterói,477.3,354.7,394.2,464.1,540.0,2,A
210061990200,2,M,2,0,1.0,0,Nilópolis,562.0,579.7,607.3,502.1,820.0,5,B
210058957762,2,M,1,0,1.0,0,Duque de Caxias,514.0,625.9,595.5,692.6,940.0,5,L
210058947398,3,F,1,0,1.0,0,Duque de Caxias,450.9,638.7,520.7,582.0,660.0,3,B
210061692044,3,F,1,0,1.0,0,Nova Iguaçu,452.6,444.9,428.5,437.3,400.0,4,I
210061990210,2,M,1,0,1.0,0,Duque de Caxias,584.3,656.5,595.3,628.1,960.0,4,E
210061467454,3,F,3,0,1.0,0,Niterói,594.4,646.0,583.4,501.2,740.0,4,P
210061541844,2,M,2,0,1.0,0,Nova Iguaçu,390.9,444.8,426.1,375.3,280.0,4,E
210062044526,3,F,1,0,1.0,0,Niterói,396.3,361.2,542.3,413.6,580.0,3,D
210059544216,3,F,1,0,1.0,0,Niterói,587.0,610.7,537.5,637.8,840.0,4,H
210061719556,3,M,1,0,1.0,0,Duque de Caxias,441.6,460.9,542.9,592.5,500.0,4,D
210061875751,2,F,1,0,1.0,0,Niterói,486.8,502.8,547.4,546.2,940.0,4,N
210062039674,2,M,1,0,1.0,0,Niterói,638.7,629.2,599.5,731.9,840.0,3,P
210061709497,2,M,1,0,1.0,0,Nova Iguaçu,448.6,488.5,470.6,507.0,500.0,4,G
210061996136,4,M,2,0,1.0,0,Belford Roxo,379.6,534.2,510.7,411.0,520.0,4,D
210061792975,2,F,3,0,1.0,0,Nova Iguaçu,446.5,559.1,541.6,549.3,660.0,3,M
210061631725,2,M,1,0,1.0,0,Maricá,547.8,531.1,518.2,432.8,640.0,5,C
210059845731,3,F,2,0,1.0,0,Nova Iguaçu,476.5,450.7,440.5,507.8,480.0,3,B
210061851420,2,M,3,0,1.0,0,Duque de Caxias,550.5,577.7,548.3,618.2,520.0,4,H
210061889846,2,M,3,0,1.0,0,Belford Roxo,455.7,536.1,510.9,601.1,780.0,4,H
210061831855,2,M,1,0,1.0,0,Niterói,588.5,643.2,640.2,688.4,900.0,4,H
210060814106,3,F,2,0,1.0,0,Niterói,445.7,553.0,524.5,482.5,680.0,4,E
210062020186,2,F,1,0,1.0,0,Duque de Caxias,431.9,366.2,476.7,522.6,480.0,3,E
210061943596,3,F,3,0,1.0,0,Maricá,556.0,525.5,572.9,638.9,920.0,4,K
210058993450,4,M,3,0,1.0,0,Niterói,500.3,529.6,493.9,395.7,520.0,2,B
210061628261,2,M,1,0,1.0,0,Niterói,398.3,551.3,520.4,583.3,660.0,4,E
210062056592,5,F,3,0,1.0,0,Duque de Caxias,453.3,447.4,504.7,453.6,500.0,4,B
210061877154,4,F,1,0,1.0,0,São João de Meriti,376.0,446.3,518.4,362.4,560.0,6,C
210061326732,3,M,3,0,1.0,0,Maricá,573.7,507.2,476.7,439.3,780.0,4,I
210061751755,3,F,1,0,1.0,0,Duque de Caxias,494.2,408.3,460.0,492.5,680.0,3,D
210061432877,2,F,1,0,1.0,0,Nova Iguaçu,525.2,462.6,527.8,546.2,440.0,4,K
210061149047,2,F,2,0,1.0,0,Duque de Caxias,430.5,564.4,588.9,660.1,760.0,4,B
210062050517,2,M,1,0,1.0,0,Duque de Caxias,515.7,559.4,546.6,645.3,560.0,5,C
210060964551,3,M,2,0,1.0,0,Belford Roxo,385.5,419.5,454.6,407.1,360.0,6,E
210062011271,3,M,3,0,1.0,0,Nova Iguaçu,459.4,578.4,564.8,501.6,580.0,4,F
210061639390,2,M,1,0,1.0,0,Nova Iguaçu,630.9,623.0,587.5,789.2,900.0,4,H
210061974620,2,M,1,0,1.0,0,Nova Iguaçu,513.3,612.6,525.3,526.5,600.0,5,D
210060164379,3,M,3,0,1.0,0,Nilópolis,592.4,607.9,591.0,694.6,880.0,4,F
210061710397,2,F,2,0,1.0,0,São João de Meriti,466.1,559.8,533.7,409.3,880.0,5,C
210061792468,3,M,2,0,1.0,0,Nilópolis,433.0,447.1,493.3,516.2,720.0,4,D
210061079581,3,F,3,0,1.0,0,São João de Meriti,540.8,564.3,628.4,644.2,860.0,3,D
210061498967,3,M,2,0,1.0,0,Nilópolis,520.0,616.2,558.3,535.5,520.0,3,H
210060162057,2,M,3,0,1.0,0,Maricá,519.9,546.1,473.1,453.7,640.0,4,B
210061884522,3,M,2,0,1.0,0,Nova Iguaçu,346.0,329.0,305.5,352.2,240.0,3,C
210060796726,3,M,2,0,1.0,0,Duque de Caxias,527.9,565.8,563.4,624.4,920.0,3,B
210061737026,3,F,2,0,1.0,0,Duque de Caxias,395.1,539.8,395.4,566.3,880.0,3,B
210061825661,3,M,1,0,1.0,0,Niterói,554.8,611.3,621.4,784.6,720.0,4,L
210061802304,4,F,2,0,1.0,0,São João de Meriti,515.8,604.5,564.7,685.2,840.0,5,G
210061845867,3,M,1,0,1.0,0,Nova Iguaçu,436.6,548.4,552.4,509.3,660.0,2,B
210061828757,3,M,1,0,1.0,0,Niterói,670.4,603.3,595.6,787.1,620.0,3,L
210061531618,3,M,1,0,1.0,0,Duque de Caxias,542.6,609.1,518.1,629.8,980.0,4,H
210061936312,2,M,1,0,1.0,0,Niterói,537.0,555.3,552.2,652.8,660.0,3,D
210061341815,2,F,1,0,1.0,0,Duque de Caxias,510.6,581.3,517.6,594.8,920.0,4,I
210060806061,2,M,1,0,1.0,0,Nova Iguaçu,508.5,562.8,477.5,575.4,580.0,4,G
210061591188,3,M,2,0,1.0,0,Duque de Caxias,381.3,465.5,558.9,537.6,520.0,4,B
210060233735,2,M,1,0,1.0,0,Nilópolis,475.3,542.0,481.2,630.2,620.0,5,E
210061338451,6,F,2,0,1.0,0,Niterói,424.2,444.6,391.0,412.9,740.0,3,C
210061973901,3,M,1,0,1.0,0,Niterói,544.8,513.4,560.9,588.2,540.0,3,D
210061928373,2,F,1,0,1.0,0,Niterói,634.9,625.2,632.6,745.7,920.0,3,G
210061646273,3,M,1,0,1.0,0,Duque de Caxias,568.8,523.6,502.2,593.6,640.0,4,H
210061578596,3,M,2,0,1.0,0,Belford Roxo,513.4,525.4,510.0,586.0,720.0,4,F
210060901002,2,F,3,0,1.0,0,Maricá,515.3,573.1,521.3,496.5,780.0,4,E
210061951699,4,F,2,0,1.0,0,Nova Iguaçu,390.4,542.9,470.3,330.1,680.0,3,B
210059732379,2,M,2,0,1.0,0,Nova Iguaçu,531.3,466.4,517.9,427.0,360.0,2,B
210059721953,1,M,3,0,1.0,0,Niterói,532.5,388.3,486.3,576.0,640.0,2,E
210062029792,2,F,1,0,1.0,0,Maricá,550.5,547.5,521.0,462.0,560.0,3,G
210062010370,4,F,2,0,1.0,0,Belford Roxo,430.6,477.3,440.1,454.0,520.0,3,D
210061586325,2,M,1,0,1.0,0,Niterói,599.0,574.2,509.1,649.0,820.0,5,H
210061347960,2,M,1,0,1.0,0,São João de Meriti,581.9,616.2,601.6,703.4,920.0,4,I
210061895788,2,F,1,0,2.0,0,Niterói,547.1,579.0,574.0,654.0,820.0,3,I
210060002124,4,F,1,0,1.0,0,São João de Meriti,541.9,541.8,489.0,644.1,800.0,3,F
210061683556,3,M,3,0,1.0,0,Maricá,552.9,616.0,581.3,634.1,640.0,6,D
210061893537,2,M,3,0,1.0,0,São João de Meriti,562.1,611.7,590.6,795.0,880.0,3,C
210060840892,2,F,1,0,1.0,0,Belford Roxo,425.4,496.4,468.0,365.3,800.0,4,C
210061678023,3,M,1,0,1.0,0,Nilópolis,549.8,424.7,447.4,528.4,540.0,4,B
210060997125,3,M,1,0,1.0,0,Niterói,618.7,417.9,555.1,581.0,760.0,4,G
210060848929,2,F,3,0,1.0,0,Duque de Caxias,434.4,535.7,520.7,357.3,640.0,5,E
210059812253,3,F,1,0,1.0,0,Niterói,511.3,564.2,612.9,756.4,820.0,3,K
210061896591,3,F,2,0,1.0,0,Nova Iguaçu,506.8,632.0,595.4,558.3,700.0,4,F
210061363476,3,F,2,0,1.0,0,Niterói,403.2,479.9,469.5,504.8,860.0,4,E
210058902998,3,M,2,0,1.0,0,Nova Iguaçu,440.8,445.9,521.9,537.3,300.0,3,C
210062029806,2,F,2,0,1.0,0,São João de Meriti,344.5,394.0,356.5,355.2,440.0,3,A
210058873307,3,M,3,0,1.0,0,São João de Meriti,336.8,419.4,456.4,397.5,500.0,3,B
210061918576,3,M,1,0,1.0,0,Nilópolis,574.1,557.2,594.5,480.7,680.0,3,I
210061668794,2,F,3,0,1.0,0,Nova Iguaçu,451.4,456.0,517.6,517.6,720.0,2,C
210061664695,2,F,1,0,1.0,0,Niterói,602.9,596.2,573.2,784.3,880.0,4,H
210061008678,3,M,1,0,1.0,0,Niterói,472.7,576.3,566.4,595.7,760.0,3,E
210059340924,2,F,3,0,1.0,0,Nova Iguaçu,621.9,513.5,496.5,540.6,840.0,4,G
210062003391,3,F,1,0,1.0,0,Nova Iguaçu,537.7,511.7,555.9,572.5,640.0,3,C
210059657803,3,F,3,0,1.0,0,Nova Iguaçu,586.6,493.7,522.7,524.5,880.0,2,D
210061902593,3,M,1,0,1.0,0,Niterói,618.2,727.9,622.3,749.3,840.0,3,K
210061557547,3,M,1,0,1.0,0,Niterói,521.5,560.9,520.1,557.8,420.0,2,L
210061734210,1,F,2,0,1.0,0,Duque de Caxias,382.3,487.1,453.4,333.0,840.0,4,B
210061798571,2,F,2,0,1.0,0,Nova Iguaçu,515.7,561.1,628.6,510.7,760.0,3,J
210061009099,2,F,1,0,1.0,0,Belford Roxo,540.4,593.4,555.2,714.7,680.0,4,E
210060837317,4,F,2,0,1.0,0,Niterói,535.3,489.6,589.7,500.9,600.0,4,C
210061151091,3,F,1,0,1.0,0,Niterói,510.1,501.1,363.9,530.0,940.0,4,Q
210061733267,2,F,1,0,1.0,0,Nova Iguaçu,590.9,651.4,630.8,694.0,680.0,4,E
210058958020,2,M,1,0,1.0,0,Niterói,584.8,540.5,510.5,673.4,760.0,4,H
210061504352,2,F,1,0,1.0,0,São João de Meriti,414.1,482.8,497.4,419.1,540.0,3,B
210061258747,3,M,2,0,1.0,0,Nova Iguaçu,527.7,489.3,502.5,504.8,820.0,3,B
210061449825,3,M,2,0,1.0,0,Belford Roxo,515.7,578.2,514.8,546.2,720.0,4,C
210061754875,2,M,3,0,1.0,0,Duque de Caxias,506.8,662.6,564.6,610.2,800.0,4,G
210061674236,3,F,3,0,1.0,0,Nova Iguaçu,513.6,668.6,565.0,464.6,780.0,5,F
210058872831,2,M,1,0,1.0,0,Niterói,617.0,618.1,648.5,739.5,880.0,4,L
210059600998,5,M,1,0,1.0,0,Maricá,523.4,607.1,546.2,570.9,680.0,3,B
210061266925,2,F,3,0,1.0,0,Nova Iguaçu,520.3,365.1,474.9,385.8,700.0,5,B
210061515697,3,F,3,0,1.0,0,Duque de Caxias,479.9,531.8,496.8,433.3,520.0,4,C
210061897540,3,M,1,0,1.0,0,Belford Roxo,539.1,460.7,407.5,475.7,380.0,4,B
210061042626,3,F,3,0,1.0,0,Nova Iguaçu,392.3,405.1,446.8,403.5,500.0,4,B
210061471118,3,M,3,0,1.0,0,Duque de Caxias,534.7,524.0,494.8,406.2,640.0,4,C
210061790638,3,M,1,0,1.0,0,São João de Meriti,545.9,579.6,592.4,573.5,560.0,3,D
210059510931,3,F,1,0,1.0,0,Nova Iguaçu,534.4,568.8,530.6,690.4,920.0,6,P
210061665954,3,F,2,0,1.0,0,Niterói,500.5,518.8,505.4,384.7,520.0,5,F
210061522491,3,F,2,0,1.0,0,Niterói,489.9,557.8,451.0,434.2,620.0,2,C
210061854991,2,M,3,0,1.0,0,Duque de Caxias,372.8,499.1,480.1,471.6,700.0,6,B
210061810503,3,M,1,0,1.0,0,Duque de Caxias,524.1,432.9,526.7,574.4,560.0,7,B
210061471136,4,F,3,0,1.0,0,Niterói,533.9,583.5,514.9,668.2,940.0,4,K
210061898684,2,F,1,0,1.0,0,Maricá,487.0,544.2,532.1,493.1,720.0,5,P
210060910411,3,M,3,0,1.0,0,Duque de Caxias,445.5,440.9,461.6,407.9,420.0,5,D
210061664473,3,M,1,0,1.0,0,Belford Roxo,518.5,665.7,577.0,554.0,400.0,4,E
210061878364,2,F,1,0,1.0,0,Nova Iguaçu,444.4,484.6,472.7,417.0,500.0,3,C
210058890788,2,M,1,0,1.0,0,Duque de Caxias,567.1,545.0,596.1,585.5,620.0,2,C
210061902472,2,M,1,0,1.0,0,Niterói,432.8,511.1,568.5,682.6,520.0,4,B
210060241890,3,F,3,0,1.0,0,Niterói,479.8,569.0,506.7,625.6,580.0,4,B
210061952652,3,M,1,0,1.0,0,Belford Roxo,433.6,574.8,554.6,564.8,620.0,9,B
210061716414,2,M,3,0,1.0,0,Niterói,542.9,598.4,563.6,622.7,900.0,3,F
210060813941,3,M,1,0,1.0,0,Nova Iguaçu,574.8,394.6,593.0,712.7,480.0,2,B
210059734927,4,M,3,0,1.0,0,Niterói,370.7,453.2,413.7,365.1,520.0,3,D
210060846645,3,M,1,0,1.0,0,São João de Meriti,534.6,588.5,551.8,573.9,720.0,3,L
210061355289,2,F,2,0,2.0,0,Duque de Caxias,524.8,649.5,601.3,620.6,960.0,4,E
210062012322,3,F,3,0,1.0,0,Nova Iguaçu,538.0,590.5,588.7,731.4,700.0,4,F
210059778887,3,F,1,0,1.0,0,Niterói,568.9,586.6,549.2,523.9,880.0,5,G
210061796375,2,F,1,0,1.0,0,Maricá,491.7,547.8,576.8,540.3,580.0,2,H
210062009269,2,M,2,0,1.0,0,Maricá,527.6,495.4,459.8,477.3,640.0,4,K
210061701533,3,M,1,0,1.0,0,Nova Iguaçu,611.2,619.3,610.5,855.9,820.0,3,I
210061990245,2,F,4,0,1.0,0,Nova Iguaçu,429.8,516.2,508.4,443.5,560.0,2,B
210061738762,3,F,2,0,1.0,0,Niterói,508.7,587.7,519.2,493.1,580.0,5,F
210059722064,4,F,1,0,1.0,0,Niterói,413.1,391.6,366.8,482.7,560.0,3,I
210060311249,2,F,1,0,1.0,0,Niterói,340.4,536.5,473.8,502.6,720.0,6,H
210061655510,3,M,1,0,1.0,0,São João de Meriti,444.2,470.4,507.8,552.3,560.0,4,C
210062037366,2,F,2,0,1.0,0,Duque de Caxias,511.0,519.7,534.5,448.4,660.0,5,H
210061523421,2,M,3,0,1.0,0,Nilópolis,591.0,644.2,666.9,761.7,600.0,4,G
210061796376,3,F,3,0,1.0,0,Nova Iguaçu,461.0,551.0,539.5,457.5,540.0,3,B
210062050601,3,M,3,0,1.0,0,Duque de Caxias,559.8,500.7,533.3,591.9,560.0,3,G
210061523456,2,F,1,0,2.0,0,Niterói,489.1,625.8,600.7,612.2,880.0,2,I
210061879826,2,M,2,0,1.0,0,São João de Meriti,494.3,541.8,493.1,432.8,580.0,4,G
210061529820,2,F,2,0,1.0,0,Maricá,375.5,513.9,494.8,542.7,480.0,4,O
210059744968,3,F,3,0,1.0,0,São João de Meriti,486.7,442.3,535.0,469.8,600.0,4,C
210062033737,2,F,3,0,1.0,0,São João de Meriti,459.9,525.2,519.3,550.8,760.0,4,G
210061276479,3,M,1,0,1.0,0,Nova Iguaçu,565.9,605.7,562.4,745.9,640.0,4,K
210062037431,3,M,1,0,1.0,0,Niterói,598.2,581.4,551.7,558.2,680.0,3,H
210061355257,2,F,2,0,1.0,0,Duque de Caxias,464.2,529.3,529.6,529.2,720.0,3,Q
210061722924,2,F,3,0,1.0,0,Duque de Caxias,538.9,482.8,552.8,614.5,940.0,4,E
210059436074,3,M,2,0,1.0,0,Niterói,551.6,589.6,556.5,625.4,520.0,4,C
210061440420,3,M,1,0,1.0,0,Niterói,476.7,529.9,479.4,548.1,680.0,3,I
210061855157,3,M,1,0,1.0,0,Duque de Caxias,560.5,616.9,574.4,724.7,640.0,6,M
210060244180,3,M,1,0,1.0,0,São João de Meriti,519.6,420.8,483.5,360.0,580.0,4,E
210061510602,5,F,1,0,2.0,0,Niterói,642.8,623.8,547.0,754.5,860.0,3,E
210061657541,2,F,2,0,1.0,0,São João de Meriti,411.4,526.9,485.7,465.8,800.0,3,D
210060929378,3,F,3,0,1.0,0,Duque de Caxias,442.7,414.6,394.4,378.2,240.0,3,E
210061625546,3,F,1,0,1.0,0,Niterói,379.5,532.4,600.1,643.1,680.0,3,L
210061915589,3,F,2,0,1.0,0,Niterói,358.9,574.6,535.7,456.1,920.0,2,B
210061978361,2,M,3,0,1.0,0,Niterói,494.4,602.4,566.0,699.5,680.0,3,K
210061760572,3,F,1,0,1.0,0,Belford Roxo,476.6,476.8,497.8,506.0,620.0,3,J
210061773857,3,M,1,0,1.0,0,Belford Roxo,439.1,499.4,556.8,456.5,600.0,6,C
210061802417,3,F,3,0,1.0,0,Duque de Caxias,400.0,498.6,524.3,458.0,360.0,5,G
210061597761,3,F,2,0,1.0,0,Duque de Caxias,413.5,452.7,398.7,413.9,440.0,3,B
210062000432,1,M,1,0,1.0,0,Belford Roxo,465.3,452.0,371.6,370.1,420.0,4,F
210059351566,3,M,4,0,1.0,0,Belford Roxo,577.1,596.4,522.4,589.5,860.0,2,C
210062000456,2,M,3,0,1.0,0,Niterói,602.8,428.8,507.4,536.5,820.0,5,F
210061556195,2,F,3,0,1.0,0,Nova Iguaçu,469.1,580.1,573.4,520.6,800.0,4,E
210061008769,2,M,3,0,1.0,0,Nova Iguaçu,501.7,540.1,565.0,479.1,660.0,3,G
210061773877,2,F,1,0,1.0,0,Duque de Caxias,578.7,645.0,592.8,654.9,900.0,3,B
210061849660,4,F,4,0,1.0,0,Duque de Caxias,483.1,380.2,401.4,338.1,280.0,2,B
210061849687,2,F,1,0,1.0,0,Duque de Caxias,451.7,463.4,459.9,373.8,420.0,2,B
210059446941,3,F,3,0,1.0,0,Duque de Caxias,388.3,417.0,611.2,483.4,520.0,4,B
210061816646,3,M,0,0,1.0,0,Duque de Caxias,472.5,505.3,449.9,405.8,440.0,3,C
210058873749,3,F,3,0,1.0,0,Maricá,563.2,501.5,483.6,589.3,720.0,3,C
210060267539,2,F,3,0,1.0,0,Duque de Caxias,372.1,485.2,492.7,343.2,740.0,3,B
210061698368,2,M,3,0,1.0,0,Duque de Caxias,435.2,484.5,474.8,612.0,580.0,4,D
210061495615,3,M,3,0,1.0,0,Niterói,446.4,438.0,408.0,341.0,280.0,4,D
